UserID,CourseID,TransactionDate,Amount
U00196,C0151,2023-03-03,189.74
U00196,C0018,2024-02-12,101.32
U00196,C0004,2024-10-05,142.53
U00196,C0068,2024-03-01,84.72
U00197,C0164,2023-06-06,55.49
U00197,C0138,2023-11-14,15.8
U00197,C0158,2023-07-28,194.86
U00198,C0084,2024-08-23,126.86
U00198,C0101,2024-10-27,136.21
U00199,C0179,2023-09-02,11.58
U00199,C0112,2023-03-30,184.93
U00200,C0157,2023-02-26,61.86
U00200,C0156,2024-11-04,148.13
U00201,C0182,2024-12-19,2.27
U00201,C0036,2024-05-23,190.6
U00202,C0185,2023-05-10,149.96
U00202,C0067,2023-10-03,146.59
U00202,C0043,2023-05-01,154.29
U00202,C0096,2023-01-31,67.0
U00203,C0135,2024-12-30,195.01
U00203,C0017,2024-10-04,15.41
U00203,C0068,2024-04-11,102.16
U00204,C0146,2024-01-12,31.46
U00204,C0043,2023-04-16,178.85
U00205,C0030,2023-01-03,8.81
U00205,C0059,2023-01-13,48.91
U00205,C0190,2024-04-28,72.8
U00205,C0131,2023-06-03,35.79
U00206,C0010,2023-11-26,49.65
U00206,C0142,2023-11-24,54.25
U00206,C0183,2023-03-21,114.31
U00206,C0190,2023-05-03,100.41
U00206,C0168,2023-02-23,35.87
U00206,C0108,2024-06-12,196.28
U00206,C0058,2024-02-15,13.79
U00207,C0073,2023-03-30,110.62
U00207,C0199,2023-01-09,73.78
U00207,C0080,2023-10-26,112.76
U00207,C0084,2023-11-08,147.92
U00208,C0095,2023-07-20,146.49
U00208,C0152,2024-07-13,152.1
U00208,C0127,2023-09-09,30.11
U00209,C0007,2023-12-10,0.29
U00209,C0060,2024-11-04,75.25
U00209,C0139,2023-11-11,20.79
U00209,C0089,2024-06-26,196.62
U00209,C0163,2024-03-05,98.41
U00209,C0178,2023-03-03,194.51
U00209,C0003,2023-05-26,142.33
U00210,C0060,2024-02-27,140.17
U00210,C0134,2024-01-17,91.69
U00211,C0149,2024-02-08,14.97
U00211,C0025,2024-08-04,12.46
U00211,C0130,2024-11-09,192.84
U00211,C0035,2023-08-31,58.34
U00211,C0164,2023-11-19,185.21
U00212,C0189,2024-04-08,54.39
U00212,C0084,2023-03-18,188.71
U00212,C0082,2023-05-20,155.99
U00213,C0040,2024-04-22,62.81
U00213,C0028,2023-05-04,107.18
U00213,C0043,2023-08-01,90.38
U00213,C0116,2024-04-19,53.0
U00214,C0041,2023-11-08,165.28
U00214,C0176,2024-12-14,120.66
U00215,C0084,2024-12-29,49.64
U00215,C0038,2023-12-31,79.25
U00215,C0024,2023-02-20,135.44
U00216,C0045,2024-04-08,111.19
U00216,C0008,2024-07-17,49.97
U00216,C0104,2024-04-18,20.38
U00217,C0032,2023-05-14,39.63
U00217,C0004,2024-02-15,74.45
U00217,C0016,2024-10-07,187.51
U00217,C0200,2023-03-28,116.46
U00217,C0057,2023-09-23,183.49
U00218,C0017,2024-10-23,88.69
U00218,C0051,2023-05-12,18.4
U00219,C0085,2023-06-22,184.83
U00219,C0032,2024-03-19,164.34
U00219,C0011,2024-02-09,99.23
U00219,C0119,2024-01-27,136.64
U00219,C0013,2023-06-26,70.79
U00220,C0071,2024-09-26,123.4
U00220,C0072,2024-10-24,59.02
U00220,C0115,2024-02-26,176.56
U00220,C0039,2024-05-05,12.2
U00220,C0009,2023-10-14,76.6
U00220,C0158,2024-03-05,39.89
U00221,C0135,2024-12-31,71.82
U00221,C0064,2024-07-11,156.29
U00221,C0162,2023-12-19,182.54
U00221,C0140,2024-05-29,64.32
U00221,C0005,2023-10-04,35.96
U00221,C0098,2023-11-23,119.42
U00222,C0200,2023-10-15,11.72
U00223,C0136,2024-11-03,48.23
U00223,C0092,2024-06-30,163.26
U00223,C0197,2023-02-27,152.81
U00223,C0150,2023-08-13,115.14
U00223,C0060,2024-02-02,70.96
U00223,C0041,2023-06-27,35.22
U00223,C0026,2024-08-29,63.6
U00223,C0064,2024-12-15,71.76
U00224,C0181,2024-07-31,28.42
U00224,C0180,2023-07-12,167.34
U00224,C0091,2024-05-19,108.42
U00224,C0146,2023-06-29,98.09
U00225,C0060,2023-08-13,3.99
U00225,C0155,2024-05-04,0.14
U00226,C0052,2023-03-02,4.38
U00226,C0034,2024-08-23,140.94
U00226,C0088,2023-05-26,154.87
U00226,C0184,2024-06-22,172.13
U00226,C0046,2023-03-16,74.72
U00226,C0083,2024-11-09,79.12
U00227,C0078,2023-05-20,195.17
U00227,C0083,2024-03-23,158.37
U00228,C0167,2024-01-01,44.65
U00228,C0082,2024-08-26,162.89
U00228,C0045,2024-01-23,61.36
U00228,C0182,2024-12-06,58.9
U00228,C0144,2023-07-01,145.77
U00228,C0178,2024-12-19,189.74
U00228,C0158,2024-02-05,170.15
U00229,C0146,2024-09-18,44.18
U00229,C0009,2024-08-02,20.82
U00229,C0047,2024-05-23,28.13
U00229,C0155,2023-03-21,47.6
U00229,C0082,2023-11-24,33.58
U00230,C0023,2024-04-02,2.28
U00230,C0182,2023-08-03,49.91
U00230,C0172,2023-03-11,70.1
U00230,C0164,2023-04-21,144.08
U00230,C0187,2023-02-19,77.19
U00230,C0086,2024-03-05,193.82
U00231,C0127,2024-08-14,130.19
U00231,C0097,2024-12-04,45.12
U00231,C0090,2024-04-07,14.74
U00231,C0140,2023-02-04,58.98
U00231,C0026,2023-11-23,52.23
U00231,C0123,2023-04-18,14.84
U00232,C0097,2023-03-18,109.41
U00232,C0042,2023-04-06,67.59
U00233,C0124,2023-06-10,10.71
U00233,C0181,2023-12-06,41.11
U00233,C0008,2023-07-14,81.86
U00233,C0111,2024-07-21,144.41
U00233,C0168,2024-07-07,53.05
U00233,C0043,2023-10-16,59.48
U00233,C0156,2023-04-09,9.93
U00233,C0112,2024-08-08,109.93
U00234,C0014,2023-03-31,58.91
U00234,C0093,2024-11-08,125.02
U00234,C0001,2024-05-06,39.93
U00234,C0110,2023-01-27,41.39
U00235,C0021,2024-02-12,94.19
U00235,C0122,2024-11-07,53.0
U00235,C0030,2024-10-19,108.83
U00235,C0079,2023-07-09,74.2
U00236,C0048,2023-09-27,87.95
U00236,C0115,2023-09-27,45.25
U00236,C0012,2023-10-03,112.85
U00237,C0179,2023-04-10,17.14
U00237,C0171,2023-12-19,161.64
U00238,C0194,2024-07-20,12.2
U00238,C0151,2024-02-01,163.68
U00238,C0059,2024-03-04,193.13
U00239,C0122,2023-03-22,78.96
U00239,C0147,2023-02-05,100.42
U00239,C0061,2024-06-13,160.09
U00239,C0077,2024-11-24,196.55
U00240,C0194,2023-06-27,189.81
U00240,C0115,2023-06-21,194.43
U00241,C0033,2024-03-21,40.38
U00241,C0011,2024-10-04,29.58
U00241,C0109,2024-09-01,51.58
U00241,C0021,2023-03-10,17.41
U00241,C0175,2024-07-23,79.47
U00242,C0071,2023-01-13,157.31
U00242,C0134,2024-09-30,117.52
U00242,C0118,2024-03-05,22.5
U00243,C0146,2024-08-19,151.68
U00243,C0151,2023-04-13,184.99
U00244,C0026,2024-02-25,52.83
U00244,C0074,2024-11-01,97.12
U00244,C0138,2024-09-15,94.61
U00244,C0089,2023-06-26,55.08
U00245,C0156,2024-12-11,80.34
U00245,C0175,2024-02-10,177.91
U00246,C0061,2024-05-01,184.17
U00246,C0013,2024-01-17,4.05
U00246,C0191,2023-11-07,62.19
U00247,C0179,2023-11-04,194.84
U00247,C0176,2024-03-29,154.81
U00247,C0026,2023-11-25,53.88
U00247,C0059,2024-03-02,121.0
U00247,C0035,2023-04-02,37.59
U00248,C0105,2024-06-12,173.44
U00248,C0190,2023-02-27,103.05
U00248,C0125,2023-06-12,13.12
U00249,C0104,2023-01-30,34.75
U00249,C0035,2023-07-25,167.4
U00249,C0200,2023-09-13,6.61
U00249,C0135,2023-02-21,183.61
U00249,C0146,2024-12-22,39.82
U00250,C0119,2024-10-12,184.61
U00250,C0130,2024-11-28,6.11
U00250,C0102,2024-01-17,97.76
U00251,C0122,2023-12-25,68.85
U00251,C0151,2023-09-22,149.79
U00251,C0142,2024-12-06,18.08
U00252,C0013,2023-06-16,170.76
U00253,C0055,2023-07-31,53.82
U00253,C0057,2024-02-24,102.66
U00253,C0166,2024-11-29,1.78
U00253,C0058,2023-05-16,129.47
U00253,C0174,2024-09-07,160.17
U00254,C0156,2024-12-27,128.55
U00254,C0079,2024-03-09,179.1
U00254,C0183,2023-12-24,91.8
U00255,C0078,2024-09-30,79.43
U00255,C0174,2023-04-15,1.47
U00255,C0134,2024-11-09,193.3
U00256,C0144,2023-11-02,136.88
U00256,C0166,2024-05-08,12.77
U00256,C0153,2023-10-11,128.12
U00256,C0156,2023-10-11,52.23
U00256,C0073,2024-12-29,190.44
U00257,C0049,2023-09-04,179.94
U00257,C0039,2024-09-06,80.82
U00257,C0133,2023-11-24,136.15
U00257,C0196,2023-01-27,131.08
U00258,C0067,2024-08-08,163.2
U00258,C0108,2023-12-18,145.31
U00258,C0104,2023-08-16,137.26
U00258,C0100,2024-10-15,156.98
U00258,C0189,2024-11-18,71.7
U00258,C0010,2023-11-04,169.08
U00258,C0150,2024-11-04,175.3
U00258,C0182,2023-07-05,58.76
U00259,C0190,2023-07-07,189.38
U00259,C0067,2023-12-10,130.89
U00259,C0186,2023-08-16,71.06
U00259,C0144,2023-11-11,84.09
U00260,C0096,2024-04-26,10.74
U00260,C0067,2024-10-11,116.71
U00260,C0150,2024-09-27,14.24
U00260,C0076,2023-07-19,100.1
U00260,C0119,2024-11-28,76.33
U00260,C0031,2023-11-02,82.62
U00261,C0039,2024-04-13,28.64
U00261,C0036,2023-07-04,155.79
U00261,C0052,2024-05-14,66.53
U00261,C0088,2023-07-01,62.68
U00261,C0105,2023-03-01,0.94
U00261,C0146,2023-10-08,41.88
U00262,C0148,2023-04-01,25.88
U00262,C0196,2024-03-20,126.7
U00262,C0041,2024-02-18,85.81
U00262,C0126,2024-05-03,76.66
U00262,C0200,2023-02-08,106.76
U00263,C0004,2023-01-19,135.35
U00263,C0083,2024-10-03,146.72
U00263,C0194,2023-08-20,138.7
U00263,C0136,2023-12-19,62.42
U00263,C0049,2023-04-16,76.71
U00264,C0043,2023-10-25,91.19
U00264,C0017,2024-06-16,119.27
U00264,C0012,2023-12-12,86.73
U00264,C0077,2024-12-04,199.09
U00265,C0126,2023-07-12,32.98
U00265,C0092,2024-02-18,3.82
U00265,C0193,2023-08-18,145.43
U00266,C0188,2024-08-26,100.93
U00266,C0006,2023-05-07,73.32
U00267,C0010,2024-07-01,124.63
U00267,C0097,2024-08-31,198.94
U00267,C0164,2024-11-08,21.62
U00267,C0066,2023-01-21,9.65
U00268,C0114,2023-05-07,109.46
U00268,C0098,2024-04-30,140.37
U00269,C0176,2023-11-05,84.17
U00269,C0162,2023-04-14,132.5
U00269,C0003,2023-10-04,124.56
U00270,C0108,2023-05-01,56.54
U00270,C0027,2023-04-19,99.55
U00270,C0131,2024-09-15,39.95
U00270,C0185,2023-09-27,166.3
U00270,C0159,2023-07-26,71.58
U00271,C0042,2024-05-23,182.07
U00271,C0011,2024-12-05,186.62
U00271,C0141,2023-12-05,46.9
U00272,C0023,2023-04-24,167.05
U00273,C0039,2023-03-18,144.71
U00273,C0024,2023-04-14,180.96
U00273,C0200,2024-10-21,46.23
U00273,C0131,2023-10-31,52.83
U00274,C0045,2023-10-25,72.04
U00274,C0011,2024-11-24,62.54
U00275,C0025,2024-11-10,129.44
U00275,C0195,2023-12-03,71.51
U00275,C0012,2024-03-24,191.02
U00275,C0003,2023-10-02,175.7
U00275,C0036,2023-04-06,74.52
U00276,C0030,2023-10-06,167.14
U00276,C0103,2024-12-07,170.13
U00276,C0117,2024-03-07,129.77
U00277,C0029,2023-06-13,20.74
U00277,C0034,2024-08-27,96.53
U00277,C0179,2024-08-05,135.68
U00277,C0186,2023-07-05,122.26
U00277,C0016,2024-01-03,122.27
U00278,C0187,2024-03-27,9.19
U00278,C0034,2023-09-25,130.99
U00278,C0124,2023-01-13,140.91
U00278,C0125,2024-11-25,104.96
U00278,C0029,2024-08-13,144.75
U00278,C0106,2023-08-18,195.58
U00279,C0087,2024-12-18,123.65
U00279,C0133,2024-03-19,132.34
U00279,C0134,2023-09-12,96.39
U00279,C0177,2024-11-10,135.26
U00280,C0143,2023-01-12,128.68
U00280,C0157,2023-06-10,101.11
U00280,C0014,2024-04-25,170.37
U00281,C0020,2023-10-12,10.07
U00281,C0193,2023-08-17,110.1
U00281,C0126,2024-01-23,80.66
U00281,C0083,2023-08-29,15.77
U00281,C0062,2024-03-30,160.25
U00281,C0085,2024-04-03,17.6
U00282,C0081,2024-10-31,3.55
U00282,C0031,2024-02-18,82.47
U00282,C0128,2024-07-24,109.82
U00282,C0191,2023-04-04,158.36
U00283,C0164,2024-04-12,190.07
U00283,C0078,2024-01-08,165.06
U00283,C0131,2023-08-17,168.86
U00283,C0144,2023-12-06,112.03
U00283,C0053,2024-09-26,119.99
U00283,C0168,2024-11-03,72.66
U00283,C0172,2024-04-08,22.8
U00284,C0057,2023-10-26,109.54
U00284,C0001,2024-01-18,140.42
U00284,C0088,2023-02-16,179.38
U00284,C0091,2024-05-19,28.09
U00284,C0163,2024-02-24,21.39
U00285,C0049,2024-04-13,164.91
U00285,C0031,2023-07-15,143.36
U00285,C0101,2023-04-21,151.43
U00285,C0056,2023-02-17,185.33
U00286,C0151,2024-11-05,117.86
U00286,C0032,2024-05-31,26.93
U00286,C0198,2024-05-25,0.87
U00286,C0116,2023-02-19,110.65
U00286,C0118,2024-03-19,167.76
U00287,C0131,2024-08-15,34.73
U00287,C0200,2023-05-12,20.71
U00287,C0046,2024-11-04,120.11
U00287,C0178,2023-11-26,100.82
U00288,C0156,2023-09-12,54.72
U00288,C0178,2023-12-18,194.1
U00288,C0196,2024-04-08,160.96
U00289,C0155,2024-06-08,59.78
U00289,C0180,2024-12-19,109.56
U00290,C0189,2023-08-11,40.18
U00290,C0142,2024-10-01,142.88
U00290,C0162,2024-12-04,69.06
U00291,C0182,2024-07-09,138.86
U00291,C0167,2023-11-27,142.07
U00291,C0046,2023-12-27,112.46
U00291,C0129,2024-08-19,114.13
U00292,C0107,2023-10-20,175.5
U00292,C0173,2024-03-08,161.66
U00292,C0192,2024-06-19,21.29
U00292,C0137,2024-01-26,29.07
U00293,C0052,2023-10-21,136.68
U00293,C0069,2023-05-30,167.88
U00293,C0193,2024-12-08,156.87
U00293,C0042,2023-07-28,150.72
U00294,C0116,2023-04-15,123.22
U00295,C0144,2024-07-28,77.78
U00295,C0058,2024-06-07,156.86
U00295,C0191,2024-12-13,57.53
U00295,C0166,2024-11-11,9.4
U00296,C0107,2024-07-19,10.76
U00296,C0176,2023-09-15,40.62
U00296,C0081,2024-03-29,166.0
U00297,C0181,2024-07-13,147.69
U00297,C0182,2023-07-21,155.23
U00297,C0166,2023-07-18,58.84
U00297,C0095,2023-07-01,196.69
U00297,C0194,2023-03-18,37.4
U00297,C0151,2023-06-27,147.02
U00298,C0011,2023-10-13,111.32
U00298,C0110,2023-05-14,32.19
U00299,C0002,2023-02-10,30.74
U00299,C0085,2023-11-27,119.38
U00299,C0120,2024-10-02,123.12
U00299,C0182,2024-11-08,60.23
U00299,C0040,2024-08-09,110.03
U00300,C0182,2024-06-22,43.99
U00300,C0082,2023-07-08,104.12
U00301,C0041,2023-04-05,69.88
U00301,C0107,2023-08-07,132.67
U00301,C0140,2023-12-06,72.16
U00301,C0138,2023-08-12,190.06
U00301,C0104,2024-09-25,106.1
U00302,C0193,2024-10-19,122.74
U00302,C0167,2024-09-28,48.77
U00302,C0003,2023-02-10,136.51
U00302,C0030,2023-11-25,76.27
U00302,C0172,2023-04-27,77.18
U00302,C0089,2024-07-07,144.8
U00302,C0115,2023-01-26,182.27
U00302,C0062,2024-01-19,102.86
U00303,C0125,2023-07-17,64.06
U00303,C0012,2023-03-26,189.64
U00303,C0076,2023-06-21,194.33
U00303,C0167,2024-07-04,106.64
U00304,C0054,2023-08-07,172.99
U00304,C0172,2024-03-10,167.13
U00304,C0162,2023-07-30,107.55
U00304,C0199,2024-12-20,175.73
U00305,C0112,2023-06-07,4.75
U00305,C0166,2023-12-06,7.58
U00305,C0019,2023-03-17,10.85
U00305,C0192,2023-09-15,111.62
U00305,C0176,2024-08-11,164.32
U00306,C0105,2023-11-20,3.38
U00306,C0100,2024-11-20,23.66
U00306,C0116,2023-01-07,128.28
U00306,C0162,2024-09-25,12.65
U00306,C0104,2024-08-22,9.1
U00306,C0111,2023-03-16,71.54
U00307,C0075,2023-03-30,56.3
U00307,C0176,2024-03-24,76.28
U00307,C0078,2024-11-07,6.16
U00307,C0156,2023-06-10,106.69
U00308,C0101,2023-10-30,192.03
U00308,C0140,2023-05-28,59.61
U00309,C0187,2023-05-25,24.65
U00309,C0166,2023-01-06,114.54
U00309,C0096,2024-02-08,107.43
U00309,C0003,2023-03-29,60.94
U00309,C0142,2023-12-19,42.35
U00309,C0143,2024-10-23,170.29
U00310,C0048,2024-09-23,166.95
U00310,C0057,2023-07-18,22.92
U00311,C0146,2024-04-17,128.93
U00311,C0014,2023-03-16,58.13
U00311,C0193,2023-03-10,50.14
U00311,C0141,2023-07-22,145.12
U00312,C0085,2024-11-02,46.91
U00312,C0092,2023-10-19,123.9
U00312,C0033,2023-07-18,63.56
U00312,C0172,2024-04-06,65.67
U00313,C0178,2024-08-03,72.9
U00313,C0150,2023-11-20,191.73
U00313,C0040,2023-06-22,0.97
U00313,C0145,2023-09-10,157.13
U00314,C0165,2024-11-26,146.59
U00314,C0112,2024-05-06,92.57
U00314,C0071,2024-01-03,154.95
U00314,C0093,2024-05-13,110.33
U00314,C0035,2023-06-29,129.11
U00315,C0072,2024-07-05,39.29
U00315,C0036,2024-10-03,15.29
U00316,C0005,2024-10-08,6.24
U00316,C0130,2024-08-18,115.78
U00317,C0055,2024-07-06,94.42
U00317,C0010,2023-06-02,73.16
U00317,C0142,2023-08-17,178.29
U00317,C0067,2024-08-26,146.65
U00317,C0140,2023-10-25,26.78
U00318,C0024,2023-01-11,132.54
U00318,C0102,2024-09-20,136.83
U00318,C0094,2024-06-10,28.07
U00318,C0129,2023-06-13,35.83
U00319,C0169,2023-08-13,152.29
U00319,C0038,2023-08-26,12.57
U00319,C0189,2024-01-14,46.8
U00319,C0188,2024-11-15,41.35
U00319,C0124,2024-01-05,77.62
U00319,C0092,2024-04-10,176.31
U00319,C0011,2023-02-10,196.12
U00320,C0181,2023-10-08,166.97
U00320,C0134,2023-09-27,115.73
U00320,C0163,2024-08-06,34.77
U00321,C0094,2024-06-13,50.32
U00321,C0151,2023-08-17,103.27
U00321,C0168,2023-12-28,163.45
U00321,C0020,2023-12-20,97.37
U00322,C0155,2024-03-26,33.12
U00322,C0002,2023-03-20,102.91
U00322,C0129,2023-10-15,42.3
U00322,C0036,2023-07-11,31.47
U00323,C0031,2023-12-05,144.05
U00323,C0170,2024-05-08,135.05
U00323,C0059,2024-05-05,42.14
U00323,C0107,2023-06-15,129.45
U00324,C0063,2024-08-10,118.47
U00324,C0012,2023-05-18,125.91
U00324,C0033,2023-02-10,178.16
U00325,C0043,2023-07-04,103.33
U00325,C0067,2024-02-20,119.87
U00326,C0005,2023-10-18,189.45
U00326,C0185,2023-08-10,89.84
U00326,C0187,2024-04-27,173.46
U00326,C0170,2023-06-24,43.87
U00327,C0037,2023-07-06,124.64
U00327,C0150,2024-06-07,52.9
U00327,C0197,2024-12-03,68.53
U00328,C0152,2024-01-30,26.44
U00328,C0018,2023-01-17,40.47
U00328,C0059,2024-05-31,136.87
U00328,C0097,2023-06-03,121.1
U00329,C0158,2023-02-09,175.55
U00329,C0154,2024-06-28,100.67
U00330,C0124,2023-05-14,180.4
U00330,C0169,2024-07-06,165.5
U00331,C0199,2024-01-15,174.96
U00331,C0174,2024-12-15,105.96
U00331,C0167,2023-08-23,187.68
U00331,C0111,2024-05-08,157.91
U00331,C0134,2024-01-26,70.1
U00331,C0108,2024-12-14,115.22
U00332,C0066,2023-08-27,182.02
U00332,C0123,2023-03-27,56.65
U00332,C0197,2024-07-10,81.73
U00333,C0182,2023-01-08,115.6
U00333,C0191,2023-05-01,103.95
U00334,C0053,2024-02-23,72.45
U00334,C0177,2023-06-08,85.21
U00334,C0081,2024-08-22,50.73
U00335,C0109,2024-02-11,150.99
U00335,C0145,2024-02-28,110.42
U00335,C0094,2024-07-24,96.49
U00335,C0157,2024-01-15,111.82
U00335,C0071,2024-05-10,50.76
U00335,C0175,2023-11-11,115.53
U00336,C0102,2023-08-24,89.32
U00336,C0189,2024-12-17,189.85
U00336,C0036,2023-04-13,42.89
U00336,C0169,2024-02-15,157.22
U00336,C0031,2024-07-17,122.81
U00337,C0014,2023-01-06,160.87
U00337,C0042,2023-05-29,94.33
U00337,C0100,2024-09-06,87.08
U00337,C0163,2023-03-07,52.62
U00338,C0156,2024-01-29,186.14
U00338,C0010,2024-02-15,122.79
U00338,C0186,2024-06-17,57.29
U00339,C0015,2023-07-26,170.11
U00339,C0199,2024-06-14,57.2
U00339,C0045,2023-02-04,156.79
U00339,C0164,2024-06-06,103.16
U00339,C0127,2023-08-26,123.04
U00339,C0113,2024-11-21,7.21
U00339,C0003,2023-09-02,131.0
U00340,C0023,2024-08-23,40.06
U00340,C0071,2023-01-16,147.39
U00340,C0200,2023-03-12,183.84
U00340,C0103,2024-07-16,56.9
U00340,C0091,2024-07-26,183.0
U00340,C0172,2023-12-23,69.5
U00340,C0102,2023-10-11,45.26
U00340,C0104,2023-07-19,90.95
U00341,C0002,2024-02-21,101.25
U00341,C0067,2024-07-26,14.48
U00341,C0045,2023-10-29,67.99
U00342,C0132,2024-07-04,162.63
U00342,C0066,2024-08-11,50.03
U00343,C0097,2023-09-07,151.49
U00343,C0145,2024-04-14,136.32
U00343,C0124,2024-08-23,172.4
U00344,C0067,2023-08-14,135.38
U00344,C0018,2023-08-24,160.03
U00344,C0098,2024-02-27,191.09
U00344,C0163,2024-06-12,107.13
U00345,C0068,2024-11-20,149.76
U00345,C0064,2023-12-17,15.21
U00345,C0074,2023-07-02,95.31
U00345,C0024,2023-12-29,43.71
U00345,C0103,2024-08-10,53.82
U00346,C0175,2023-09-29,41.36
U00346,C0049,2023-07-27,166.99
U00346,C0128,2024-09-25,71.21
U00346,C0189,2023-04-20,23.98
U00346,C0052,2023-03-22,135.16
U00346,C0061,2024-11-10,98.53
U00346,C0062,2023-01-07,152.85
U00347,C0011,2023-11-19,98.47
U00347,C0124,2024-08-11,173.75
U00347,C0096,2024-05-17,36.57
U00347,C0159,2024-06-07,56.05
U00348,C0148,2024-06-22,159.85
U00348,C0033,2024-05-04,187.93
U00348,C0014,2023-02-03,100.5
U00349,C0176,2024-04-13,195.3
U00349,C0199,2024-12-16,103.64
U00349,C0045,2023-11-20,137.84
U00350,C0054,2024-01-24,116.2
U00351,C0157,2024-07-15,52.57
U00351,C0067,2023-10-03,94.27
U00351,C0048,2024-09-19,68.62
U00352,C0109,2024-03-05,140.14
U00352,C0054,2024-01-17,73.02
U00353,C0116,2023-05-15,195.85
U00353,C0047,2024-12-03,45.71
U00353,C0147,2023-04-13,144.16
U00354,C0143,2023-06-03,94.6
U00354,C0111,2023-01-10,35.32
U00354,C0098,2024-05-26,26.89
U00354,C0051,2024-10-07,103.4
U00354,C0038,2023-11-20,157.07
U00355,C0144,2024-02-12,19.79
U00355,C0146,2023-06-17,12.01
U00355,C0013,2023-09-18,95.31
U00356,C0116,2024-01-05,72.06
U00356,C0191,2024-07-24,186.37
U00356,C0086,2023-09-21,68.83
U00356,C0067,2024-02-26,24.25
U00357,C0156,2023-10-19,71.02
U00357,C0051,2024-11-20,102.09
U00357,C0148,2024-04-02,177.93
U00357,C0167,2024-01-26,122.73
U00357,C0138,2024-04-19,126.34
U00357,C0045,2023-05-29,173.65
U00358,C0087,2024-08-08,80.95
U00358,C0108,2023-03-15,15.82
U00358,C0162,2023-12-18,45.64
U00358,C0157,2023-11-21,130.6
U00359,C0155,2024-01-07,149.58
U00359,C0166,2024-06-17,193.11
U00359,C0102,2024-02-28,33.46
U00359,C0070,2023-01-24,25.01
U00359,C0114,2023-08-29,132.4
U00360,C0180,2023-04-08,12.76
U00360,C0192,2024-04-29,109.69
U00360,C0021,2023-01-27,154.19
U00360,C0054,2024-06-20,153.0
U00360,C0043,2023-03-27,20.79
U00360,C0102,2024-09-24,31.05
U00360,C0027,2024-11-01,186.32
U00361,C0059,2023-10-18,88.63
U00361,C0064,2023-05-10,26.26
U00361,C0189,2023-06-24,5.71
U00362,C0084,2023-10-06,109.71
U00362,C0122,2023-05-19,193.91
U00362,C0120,2024-12-15,107.86
U00362,C0139,2024-08-28,119.52
U00363,C0163,2024-10-17,127.91
U00363,C0145,2023-11-14,181.78
U00363,C0112,2024-05-08,107.93
U00363,C0135,2023-04-02,88.37
U00364,C0067,2023-01-11,0.02
U00364,C0040,2023-05-20,68.78
U00364,C0078,2024-04-25,107.02
U00365,C0126,2023-01-10,153.17
U00365,C0194,2023-10-27,119.4
U00365,C0123,2023-01-08,109.64
U00365,C0077,2023-07-13,82.35
U00366,C0102,2024-10-23,77.94
U00366,C0064,2024-01-23,44.12
U00366,C0042,2023-03-23,84.45
U00366,C0184,2023-09-03,103.32
U00367,C0157,2024-10-26,148.59
U00367,C0178,2023-10-03,82.58
U00367,C0176,2023-03-12,36.48
U00367,C0070,2023-10-24,22.07
U00367,C0073,2024-04-11,123.55
U00368,C0160,2023-11-25,3.88
U00368,C0126,2023-02-20,193.94
U00368,C0049,2023-01-23,37.19
U00369,C0069,2024-03-24,145.42
U00369,C0033,2023-08-27,18.04
U00370,C0056,2023-12-17,84.05
U00371,C0128,2023-12-05,16.04
U00371,C0096,2023-05-30,11.21
U00371,C0119,2024-02-06,14.28
U00371,C0179,2024-04-26,36.32
U00371,C0009,2023-09-14,163.45
U00372,C0032,2024-03-29,49.43
U00372,C0197,2023-02-04,39.84
U00372,C0183,2023-04-07,104.23
U00372,C0064,2023-08-02,94.57
U00372,C0099,2024-11-28,192.24
U00373,C0041,2023-05-06,50.66
U00373,C0162,2024-10-15,59.76
U00373,C0187,2024-01-05,177.5
U00373,C0011,2024-11-13,43.56
U00373,C0191,2023-04-26,47.19
U00373,C0141,2024-03-20,64.9
U00373,C0134,2023-06-21,158.88
U00374,C0102,2024-08-18,156.7
U00374,C0063,2024-05-01,137.68
U00374,C0003,2023-06-08,74.28
U00374,C0011,2023-04-02,49.74
U00375,C0176,2024-10-02,12.01
U00375,C0159,2023-12-31,128.91
U00375,C0087,2024-12-19,107.27
U00375,C0195,2023-04-20,25.17
U00376,C0143,2023-12-22,161.11
U00376,C0166,2024-03-25,146.64
U00376,C0194,2023-01-22,137.85
U00377,C0035,2024-05-11,141.33
U00377,C0065,2024-07-26,58.94
U00377,C0011,2024-12-14,98.02
U00378,C0140,2024-04-24,55.06
U00378,C0090,2024-09-05,182.89
U00378,C0083,2024-07-21,32.07
U00378,C0188,2024-06-27,31.01
U00379,C0068,2024-04-09,0.14
U00379,C0139,2024-10-15,101.19
U00379,C0094,2023-07-09,176.59
U00380,C0094,2023-11-25,144.2
U00380,C0199,2024-11-05,193.43
U00380,C0159,2024-02-01,37.97
U00380,C0062,2024-11-30,99.51
U00381,C0157,2024-10-18,64.4
U00381,C0073,2023-04-09,104.64
U00381,C0083,2023-03-10,8.76
U00381,C0105,2023-05-13,35.73
U00382,C0028,2024-05-12,38.32
U00383,C0165,2024-02-02,131.58
U00384,C0180,2024-01-11,44.14
U00384,C0152,2023-03-14,2.62
U00384,C0066,2023-08-02,131.15
U00384,C0013,2023-03-23,93.61
U00385,C0093,2024-01-13,158.85
U00385,C0143,2023-03-01,164.73
U00385,C0191,2023-09-30,105.8
U00385,C0107,2023-03-14,166.89
